Date,Time,Location,Ride Request,Available Vehicles,Completed Rides,Cancelled Rides,Average Wait Time,Surge Multiplier
2026-02-21,18:00,Chennai Central,220,91,183,37,8.3,1.8
2026-02-21,18:00,T Nagar,186,114,160,26,5.9,1.5
2026-02-21,18:00,Anna Nagar,262,147,239,23,8.9,1.6
2026-02-21,18:00,Adyar,207,91,191,16,8.0,2.0
2026-02-21,18:00,Velachery,246,101,202,44,9.1,1.8
2026-02-21,18:00,Guindy,294,96,257,37,8.2,2.0
2026-02-21,18:00,OMR,202,166,162,40,7.3,1.3
2026-02-21,18:00,Tambaram,197,141,177,20,5.9,1.2
2026-02-21,18:00,Porur,191,112,156,35,6.4,1.3
2026-02-21,18:00,Egmore,203,160,177,26,5.3,1.2
2026-02-21,20:00,Chennai Central,295,110,242,53,9.1,1.5
2026-02-21,20:00,T Nagar,233,125,205,28,6.1,1.6
2026-02-21,20:00,Anna Nagar,241,131,194,47,6.7,1.5
2026-02-21,20:00,Adyar,164,120,139,25,7.5,1.3
2026-02-21,20:00,Velachery,296,100,267,29,10.0,2.0
2026-02-21,20:00,Guindy,181,85,161,20,6.0,1.5
2026-02-21,20:00,OMR,165,74,150,15,6.2,2.0
2026-02-21,20:00,Tambaram,168,149,140,28,5.9,1.2
2026-02-21,20:00,Porur,180,170,156,24,5.2,1.2
2026-02-21,20:00,Egmore,178,117,161,17,6.1,1.6
2026-02-22,06:00,Chennai Central,214,134,171,43,6.4,1.3
2026-02-22,06:00,T Nagar,196,145,161,35,4.4,1.3
2026-02-22,06:00,Anna Nagar,133,99,111,22,5.1,1.3
2026-02-22,06:00,Adyar,122,113,107,15,5.9,1.3
2026-02-22,06:00,Velachery,167,167,137,30,6.5,1.0
2026-02-22,06:00,Guindy,102,159,90,12,5.8,1.0
2026-02-22,06:00,OMR,178,184,144,34,5.6,1.0
2026-02-22,06:00,Tambaram,79,171,64,15,3.5,1.0
2026-02-22,06:00,Porur,149,167,131,18,5.1,1.1
2026-02-22,06:00,Egmore,119,114,106,13,3.9,1.1
2026-02-22,08:00,Chennai Central,265,107,235,30,9.1,1.8
2026-02-22,08:00,T Nagar,263,161,231,32,6.4,1.3
2026-02-22,08:00,Anna Nagar,185,133,149,36,6.8,1.1
2026-02-22,08:00,Adyar,205,123,184,21,6.1,1.3
2026-02-22,08:00,Velachery,163,128,133,30,4.3,1.1
2026-02-22,08:00,Guindy,248,146,198,50,7.3,1.6
2026-02-22,08:00,OMR,216,95,170,46,7.4,1.8
2026-02-22,08:00,Tambaram,170,110,146,24,4.7,1.6
2026-02-22,08:00,Porur,245,80,218,27,8.0,2.0
2026-02-22,08:00,Egmore,276,87,243,33,8.8,2.0
2026-02-22,10:00,Chennai Central,207,73,172,35,7.3,2.0
2026-02-22,10:00,T Nagar,163,107,148,15,7.8,1.5
2026-02-22,10:00,Anna Nagar,174,72,151,23,6.7,1.8
2026-02-22,10:00,Adyar,139,105,125,14,6.9,1.3
2026-02-22,10:00,Velachery,182,126,172,10,5.7,1.2
2026-02-22,10:00,Guindy,96,129,79,17,5.1,1.1
2026-02-22,10:00,OMR,173,72,156,17,5.9,1.5
2026-02-22,10:00,Tambaram,110,117,96,14,4.1,1.0
2026-02-22,10:00,Porur,111,101,86,25,5.7,1.1
2026-02-22,10:00,Egmore,169,158,139,30,6.2,1.1
2026-02-22,12:00,Chennai Central,67,87,54,13,5.6,1.0
2026-02-22,12:00,T Nagar,113,110,94,19,3.7,1.3
2026-02-22,12:00,Anna Nagar,106,132,99,7,3.2,1.0
2026-02-22,12:00,Adyar,87,95,81,6,5.6,1.1
2026-02-22,12:00,Velachery,113,168,95,18,5.0,1.1
2026-02-22,12:00,Guindy,96,149,86,10,6.0,1.1
2026-02-22,12:00,OMR,62,95,56,6,4.7,1.1
2026-02-22,12:00,Tambaram,99,193,81,18,5.9,1.0
2026-02-22,12:00,Porur,66,90,57,9,4.0,1.0
2026-02-22,12:00,Egmore,97,199,87,10,5.1,1.1
2026-02-22,14:00,Chennai Central,166,80,155,11,5.8,1.8
2026-02-22,14:00,T Nagar,167,153,144,23,5.0,1.1
2026-02-22,14:00,Anna Nagar,85,104,69,16,6.4,1.0
2026-02-22,14:00,Adyar,131,86,116,15,4.3,1.5
2026-02-22,14:00,Velachery,88,143,72,16,4.7,1.0
2026-02-22,14:00,Guindy,72,101,64,8,6.5,1.0
2026-02-22,14:00,OMR,126,105,109,17,6.4,1.1
2026-02-22,14:00,Tambaram,105,127,91,14,6.1,1.1
2026-02-22,14:00,Porur,128,148,100,28,5.5,1.0
2026-02-22,14:00,Egmore,136,129,122,14,4.9,1.3
2026-02-22,16:00,Chennai Central,144,171,136,8,3.6,1.0
2026-02-22,16:00,T Nagar,117,136,101,16,5.3,1.0
2026-02-22,16:00,Anna Nagar,161,83,145,16,8.3,1.3
2026-02-22,16:00,Adyar,76,140,69,7,4.8,1.0
2026-02-22,16:00,Velachery,202,131,182,20,5.1,1.3
2026-02-22,16:00,Guindy,168,117,147,21,6.7,1.3
2026-02-22,16:00,OMR,108,159,99,9,6.0,1.0
2026-02-22,16:00,Tambaram,161,71,131,30,7.2,2.0
2026-02-22,16:00,Porur,78,162,72,6,5.5,1.0
2026-02-22,16:00,Egmore,138,93,122,16,6.5,1.1
2026-02-22,18:00,Chennai Central,186,117,167,19,6.2,1.3
2026-02-22,18:00,T Nagar,316,159,261,55,7.9,1.3
2026-02-22,18:00,Anna Nagar,187,111,161,26,6.6,1.6
2026-02-22,18:00,Adyar,226,119,178,48,6.9,1.5
2026-02-22,18:00,Velachery,247,87,208,39,7.4,1.5
2026-02-22,18:00,Guindy,290,149,244,46,6.8,1.6
2026-02-22,18:00,OMR,176,82,155,21,8.3,2.0
2026-02-22,18:00,Tambaram,167,98,143,24,7.4,1.5
2026-02-22,18:00,Porur,221,143,191,30,5.9,1.3
2026-02-22,18:00,Egmore,188,104,150,38,5.2,1.5
2026-02-22,20:00,Chennai Central,174,77,137,37,8.5,1.5
2026-02-22,20:00,T Nagar,266,104,249,17,7.8,1.8
2026-02-22,20:00,Anna Nagar,262,105,230,32,8.6,1.5
2026-02-22,20:00,Adyar,215,130,170,45,8.1,1.6
2026-02-22,20:00,Velachery,252,104,228,24,8.1,2.0
2026-02-22,20:00,Guindy,298,157,239,59,8.1,1.5
2026-02-22,20:00,OMR,155,111,133,22,5.0,1.2
2026-02-22,20:00,Tambaram,173,73,150,23,8.0,1.8
2026-02-22,20:00,Porur,172,116,151,21,7.4,1.1
2026-02-22,20:00,Egmore,233,148,198,35,8.0,1.6
2026-02-23,06:00,Chennai Central,140,176,116,24,3.0,1.0
2026-02-23,06:00,T Nagar,105,176,90,15,3.7,1.0
2026-02-23,06:00,Anna Nagar,189,89,161,28,8.1,1.5
2026-02-23,06:00,Adyar,95,104,87,8,4.1,1.0
2026-02-23,06:00,Velachery,106,85,89,17,5.7,1.1
2026-02-23,06:00,Guindy,117,81,98,19,5.8,1.2
2026-02-23,06:00,OMR,180,142,160,20,5.6,1.3
2026-02-23,06:00,Tambaram,139,175,119,20,3.8,1.0
2026-02-23,06:00,Porur,161,184,125,36,3.8,1.0
2026-02-23,06:00,Egmore,132,85,123,9,7.4,1.3
2026-02-23,08:00,Chennai Central,189,89,177,12,6.7,1.8
2026-02-23,08:00,T Nagar,191,115,164,27,6.0,1.5
2026-02-23,08:00,Anna Nagar,200,100,169,31,8.7,1.5
2026-02-23,08:00,Adyar,165,128,134,31,7.2,1.3
2026-02-23,08:00,Velachery,162,84,149,13,6.0,1.5
2026-02-23,08:00,Guindy,176,111,141,35,5.8,1.6
2026-02-23,08:00,OMR,215,71,190,25,8.7,1.5
2026-02-23,08:00,Tambaram,157,156,133,24,5.5,1.2
2026-02-23,08:00,Porur,209,76,193,16,7.6,1.8
2026-02-23,08:00,Egmore,173,146,136,37,5.5,1.1
2026-02-23,10:00,Chennai Central,207,91,184,23,7.6,1.5
2026-02-23,10:00,T Nagar,197,117,161,36,6.7,1.6
2026-02-23,10:00,Anna Nagar,115,187,94,21,4.0,1.0
2026-02-23,10:00,Adyar,124,140,103,21,6.5,1.0
2026-02-23,10:00,Velachery,204,93,180,24,9.0,1.5
2026-02-23,10:00,Guindy,147,92,132,15,4.4,1.3
2026-02-23,10:00,OMR,115,154,100,15,3.9,1.0
2026-02-23,10:00,Tambaram,155,79,123,32,7.0,1.6
2026-02-23,10:00,Porur,152,176,142,10,4.1,1.0
2026-02-23,10:00,Egmore,90,87,76,14,6.3,1.2
2026-02-23,12:00,Chennai Central,109,112,100,9,5.8,1.1
2026-02-23,12:00,T Nagar,122,83,99,23,5.5,1.2
2026-02-23,12:00,Anna Nagar,64,197,55,9,3.5,1.0
2026-02-23,12:00,Adyar,68,104,55,13,3.6,1.0
2026-02-23,12:00,Velachery,71,146,67,4,3.1,1.0
2026-02-23,12:00,Guindy,106,94,86,20,4.6,1.1
2026-02-23,12:00,OMR,63,91,58,5,4.6,1.1
2026-02-23,12:00,Tambaram,52,185,43,9,4.2,1.0
2026-02-23,12:00,Porur,77,148,66,11,3.6,1.0
2026-02-23,12:00,Egmore,139,90,128,11,6.9,1.6
2026-02-23,14:00,Chennai Central,120,121,103,17,3.5,1.0
2026-02-23,14:00,T Nagar,146,168,130,16,6.0,1.0
2026-02-23,14:00,Anna Nagar,138,164,118,20,4.0,1.0
2026-02-23,14:00,Adyar,62,151,52,10,5.4,1.0
2026-02-23,14:00,Velachery,134,169,118,16,4.3,1.0
2026-02-23,14:00,Guindy,135,94,124,11,7.0,1.3
2026-02-23,14:00,OMR,84,192,69,15,6.1,1.0
2026-02-23,14:00,Tambaram,107,187,84,23,4.9,1.0
2026-02-23,14:00,Porur,73,119,57,16,6.0,1.1
2026-02-23,14:00,Egmore,59,182,46,13,5.5,1.0
2026-02-23,16:00,Chennai Central,184,159,155,29,4.5,1.1
2026-02-23,16:00,T Nagar,181,127,149,32,7.5,1.1
2026-02-23,16:00,Anna Nagar,132,143,108,24,4.1,1.0
2026-02-23,16:00,Adyar,94,163,85,9,4.7,1.1
2026-02-23,16:00,Velachery,149,183,124,25,3.1,1.0
2026-02-23,16:00,Guindy,147,182,122,25,3.2,1.0
2026-02-23,16:00,OMR,127,85,100,27,4.1,1.3
2026-02-23,16:00,Tambaram,107,179,93,14,3.2,1.0
2026-02-23,16:00,Porur,80,128,73,7,6.5,1.0
2026-02-23,16:00,Egmore,134,110,120,14,6.9,1.1
2026-02-23,18:00,Chennai Central,204,86,162,42,8.3,1.8
2026-02-23,18:00,T Nagar,245,96,198,47,9.3,1.5
2026-02-23,18:00,Anna Nagar,254,133,241,13,7.3,1.3
2026-02-23,18:00,Adyar,210,129,172,38,8.5,1.6
2026-02-23,18:00,Velachery,164,145,135,29,3.9,1.3
2026-02-23,18:00,Guindy,272,115,240,32,9.6,1.5
2026-02-23,18:00,OMR,161,100,136,25,7.3,1.6
2026-02-23,18:00,Tambaram,180,86,152,28,8.4,2.0
2026-02-23,18:00,Porur,237,93,196,41,7.6,1.5
2026-02-23,18:00,Egmore,183,159,167,16,5.6,1.2
2026-02-23,20:00,Chennai Central,292,77,240,52,9.3,2.0
2026-02-23,20:00,T Nagar,255,119,203,52,9.5,1.5
2026-02-23,20:00,Anna Nagar,164,79,130,34,8.1,1.8
2026-02-23,20:00,Adyar,159,76,134,25,6.5,1.8
2026-02-23,20:00,Velachery,181,124,161,20,7.7,1.2
2026-02-23,20:00,Guindy,295,143,264,31,9.3,1.8
2026-02-23,20:00,OMR,212,137,187,25,7.3,1.6
2026-02-23,20:00,Tambaram,223,87,177,46,9.6,1.5
2026-02-23,20:00,Porur,221,120,191,30,7.0,1.5
2026-02-23,20:00,Egmore,171,168,142,29,4.0,1.2
2026-02-24,06:00,Chennai Central,138,71,110,28,5.5,1.3
2026-02-24,06:00,T Nagar,137,76,124,13,6.9,1.3
2026-02-24,06:00,Anna Nagar,147,158,121,26,3.3,1.0
2026-02-24,06:00,Adyar,170,167,154,16,3.6,1.1
2026-02-24,06:00,Velachery,184,72,150,34,7.2,2.0
2026-02-24,06:00,Guindy,111,112,98,13,3.9,1.0
2026-02-24,06:00,OMR,96,81,81,15,6.3,1.1
2026-02-24,06:00,Tambaram,81,130,63,18,4.8,1.0
2026-02-24,06:00,Porur,79,161,74,5,3.6,1.1
2026-02-24,06:00,Egmore,173,83,146,27,5.3,2.0
2026-02-24,08:00,Chennai Central,312,81,270,42,8.8,1.5
2026-02-24,08:00,T Nagar,231,90,210,21,9.7,2.0
2026-02-24,08:00,Anna Nagar,190,103,168,22,7.0,1.6
2026-02-24,08:00,Adyar,142,97,132,10,7.6,1.1
2026-02-24,08:00,Velachery,243,163,227,16,8.4,1.1
2026-02-24,08:00,Guindy,289,108,268,21,9.1,1.5
2026-02-24,08:00,OMR,154,103,135,19,4.7,1.1
2026-02-24,08:00,Tambaram,164,118,145,19,5.8,1.2
2026-02-24,08:00,Porur,194,139,154,40,5.5,1.2
2026-02-24,08:00,Egmore,172,123,155,17,5.0,1.1
2026-02-24,10:00,Chennai Central,150,71,128,22,7.0,1.8
2026-02-24,10:00,T Nagar,177,146,162,15,7.0,1.3
2026-02-24,10:00,Anna Nagar,113,106,99,14,5.2,1.3
2026-02-24,10:00,Adyar,80,162,74,6,3.7,1.1
2026-02-24,10:00,Velachery,124,118,102,22,4.8,1.1
2026-02-24,10:00,Guindy,202,134,159,43,7.2,1.3
2026-02-24,10:00,OMR,188,101,151,37,6.2,1.6
2026-02-24,10:00,Tambaram,130,143,105,25,5.1,1.0
2026-02-24,10:00,Porur,128,109,121,7,5.9,1.3
2026-02-24,10:00,Egmore,134,141,118,16,5.1,1.1
2026-02-24,12:00,Chennai Central,163,84,135,28,8.0,1.3
2026-02-24,12:00,T Nagar,116,121,98,18,3.1,1.0
2026-02-24,12:00,Anna Nagar,61,168,53,8,3.3,1.0
2026-02-24,12:00,Adyar,74,197,64,10,4.6,1.1
2026-02-24,12:00,Velachery,93,96,78,15,6.5,1.1
2026-02-24,12:00,Guindy,122,149,111,11,5.9,1.0
2026-02-24,12:00,OMR,127,196,113,14,5.3,1.0
2026-02-24,12:00,Tambaram,101,85,93,8,5.5,1.3
2026-02-24,12:00,Porur,111,104,99,12,5.8,1.3
2026-02-24,12:00,Egmore,154,118,128,26,6.6,1.2
2026-02-24,14:00,Chennai Central,116,92,100,16,4.4,1.1
2026-02-24,14:00,T Nagar,157,200,141,16,4.7,1.0
2026-02-24,14:00,Anna Nagar,130,194,110,20,4.7,1.1
2026-02-24,14:00,Adyar,84,167,77,7,6.4,1.0
2026-02-24,14:00,Velachery,63,119,57,6,6.3,1.0
2026-02-24,14:00,Guindy,96,96,89,7,4.6,1.0
2026-02-24,14:00,OMR,133,147,107,26,5.5,1.0
2026-02-24,14:00,Tambaram,62,183,51,11,6.0,1.1
2026-02-24,14:00,Porur,66,130,57,9,4.2,1.0
2026-02-24,14:00,Egmore,97,200,81,16,6.3,1.0
2026-02-24,16:00,Chennai Central,201,128,171,30,6.6,1.5
2026-02-24,16:00,T Nagar,180,103,148,32,6.5,1.3
2026-02-24,16:00,Anna Nagar,177,158,142,35,6.9,1.1
2026-02-24,16:00,Adyar,76,97,63,13,4.0,1.0
2026-02-24,16:00,Velachery,121,92,110,11,4.3,1.2
2026-02-24,16:00,Guindy,142,83,115,27,6.8,1.5
2026-02-24,16:00,OMR,127,85,114,13,4.5,1.3
2026-02-24,16:00,Tambaram,78,74,72,6,4.7,1.1
2026-02-24,16:00,Porur,83,71,78,5,5.9,1.2
2026-02-24,16:00,Egmore,181,70,153,28,8.2,1.5
2026-02-24,18:00,Chennai Central,201,156,181,20,6.5,1.3
2026-02-24,18:00,T Nagar,322,118,297,25,10.5,1.5
2026-02-24,18:00,Anna Nagar,225,154,205,20,6.0,1.2
2026-02-24,18:00,Adyar,194,123,159,35,6.7,1.5
2026-02-24,18:00,Velachery,280,87,256,24,11.0,1.5
2026-02-24,18:00,Guindy,277,116,216,61,10.5,2.0
2026-02-24,18:00,OMR,249,169,196,53,8.0,1.1
2026-02-24,18:00,Tambaram,223,128,206,17,6.5,1.5
2026-02-24,18:00,Porur,191,78,178,13,7.5,2.0
2026-02-24,18:00,Egmore,179,162,154,25,5.5,1.2
2026-02-24,20:00,Chennai Central,250,151,236,14,5.8,1.5
2026-02-24,20:00,T Nagar,233,85,192,41,9.0,1.5
2026-02-24,20:00,Anna Nagar,205,137,183,22,5.7,1.3
2026-02-24,20:00,Adyar,190,138,148,42,5.5,1.3
2026-02-24,20:00,Velachery,240,74,190,50,7.4,2.0
2026-02-24,20:00,Guindy,212,78,185,27,9.7,2.0
2026-02-24,20:00,OMR,276,151,237,39,7.9,1.6
2026-02-24,20:00,Tambaram,154,93,132,22,5.6,1.5
2026-02-24,20:00,Porur,227,136,187,40,8.7,1.3
2026-02-24,20:00,Egmore,229,107,188,41,9.3,1.5
2026-02-25,06:00,Chennai Central,187,167,165,22,4.9,1.1
2026-02-25,06:00,T Nagar,161,91,143,18,7.3,1.6
2026-02-25,06:00,Anna Nagar,119,167,95,24,5.1,1.1
2026-02-25,06:00,Adyar,121,116,110,11,3.8,1.1
2026-02-25,06:00,Velachery,98,133,88,10,4.8,1.0
2026-02-25,06:00,Guindy,199,98,172,27,8.9,2.0
2026-02-25,06:00,OMR,125,169,98,27,6.3,1.0
2026-02-25,06:00,Tambaram,137,169,106,31,4.7,1.0
2026-02-25,06:00,Porur,162,154,126,36,4.0,1.3
2026-02-25,06:00,Egmore,172,104,135,37,7.8,1.5
2026-02-25,08:00,Chennai Central,290,99,231,59,9.4,1.5
2026-02-25,08:00,T Nagar,267,153,212,55,8.5,1.3
2026-02-25,08:00,Anna Nagar,206,168,184,22,7.1,1.3
2026-02-25,08:00,Adyar,221,129,186,35,8.7,1.5
2026-02-25,08:00,Velachery,238,85,218,20,9.2,2.0
2026-02-25,08:00,Guindy,170,96,156,14,5.1,1.3
2026-02-25,08:00,OMR,244,86,199,45,7.1,2.0
2026-02-25,08:00,Tambaram,211,130,188,23,5.4,1.6
2026-02-25,08:00,Porur,161,111,143,18,6.3,1.3
2026-02-25,08:00,Egmore,251,83,232,19,7.9,1.5
2026-02-25,10:00,Chennai Central,148,177,116,32,5.6,1.1
2026-02-25,10:00,T Nagar,185,76,149,36,8.1,1.8
2026-02-25,10:00,Anna Nagar,103,145,80,23,5.7,1.0
2026-02-25,10:00,Adyar,86,187,67,19,4.0,1.0
2026-02-25,10:00,Velachery,127,82,103,24,6.2,1.6
2026-02-25,10:00,Guindy,103,85,82,21,6.8,1.2
2026-02-25,10:00,OMR,121,163,113,8,6.1,1.1
2026-02-25,10:00,Tambaram,75,147,58,17,4.6,1.0
2026-02-25,10:00,Porur,146,132,129,17,4.1,1.3
2026-02-25,10:00,Egmore,112,78,90,22,4.2,1.2
2026-02-25,12:00,Chennai Central,121,170,112,9,4.1,1.0
2026-02-25,12:00,T Nagar,170,148,149,21,6.0,1.1
2026-02-25,12:00,Anna Nagar,108,139,92,16,3.8,1.0
2026-02-25,12:00,Adyar,48,189,44,4,4.5,1.1
2026-02-25,12:00,Velachery,95,111,89,6,3.6,1.0
2026-02-25,12:00,Guindy,121,108,114,7,6.5,1.1
2026-02-25,12:00,OMR,71,191,56,15,5.3,1.0
2026-02-25,12:00,Tambaram,119,89,100,19,5.8,1.1
2026-02-25,12:00,Porur,61,123,48,13,4.3,1.1
2026-02-25,12:00,Egmore,55,152,45,10,4.5,1.1
2026-02-25,14:00,Chennai Central,85,158,68,17,5.5,1.0
2026-02-25,14:00,T Nagar,72,162,59,13,3.9,1.0
2026-02-25,14:00,Anna Nagar,105,117,92,13,4.4,1.1
2026-02-25,14:00,Adyar,116,146,102,14,3.6,1.0
2026-02-25,14:00,Velachery,117,130,95,22,5.7,1.0
2026-02-25,14:00,Guindy,139,126,127,12,5.7,1.2
2026-02-25,14:00,OMR,81,135,72,9,4.1,1.0
2026-02-25,14:00,Tambaram,84,141,69,15,5.9,1.0
2026-02-25,14:00,Porur,68,157,63,5,4.7,1.1
2026-02-25,14:00,Egmore,125,165,99,26,5.1,1.1
2026-02-25,16:00,Chennai Central,134,184,109,25,6.3,1.1
2026-02-25,16:00,T Nagar,101,107,90,11,5.0,1.0
2026-02-25,16:00,Anna Nagar,156,136,140,16,4.4,1.2
2026-02-25,16:00,Adyar,101,150,90,11,4.1,1.0
2026-02-25,16:00,Velachery,106,101,86,20,3.4,1.2
2026-02-25,16:00,Guindy,124,101,107,17,6.8,1.1
2026-02-25,16:00,OMR,198,141,179,19,6.3,1.1
2026-02-25,16:00,Tambaram,155,163,131,24,4.1,1.0
2026-02-25,16:00,Porur,117,78,98,19,7.4,1.2
2026-02-25,16:00,Egmore,134,87,108,26,6.0,1.5
2026-02-25,18:00,Chennai Central,241,132,219,22,9.2,1.6
2026-02-25,18:00,T Nagar,300,121,264,36,10.7,1.8
2026-02-25,18:00,Anna Nagar,201,136,161,40,5.5,1.3
2026-02-25,18:00,Adyar,166,135,156,10,6.3,1.2
2026-02-25,18:00,Velachery,178,113,155,23,7.2,1.6
2026-02-25,18:00,Guindy,218,87,181,37,9.4,2.0
2026-02-25,18:00,OMR,262,90,247,15,10.0,2.0
2026-02-25,18:00,Tambaram,153,114,136,17,7.3,1.3
2026-02-25,18:00,Porur,224,76,181,43,8.2,1.8
2026-02-25,18:00,Egmore,242,125,192,50,7.0,1.6
2026-02-25,20:00,Chennai Central,172,83,135,37,7.8,2.0
2026-02-25,20:00,T Nagar,285,166,262,23,6.4,1.5
2026-02-25,20:00,Anna Nagar,232,148,209,23,6.3,1.5
2026-02-25,20:00,Adyar,239,86,187,52,9.1,2.0
2026-02-25,20:00,Velachery,299,150,261,38,8.7,1.5
2026-02-25,20:00,Guindy,183,168,149,34,4.5,1.3
2026-02-25,20:00,OMR,221,152,187,34,7.5,1.1
2026-02-25,20:00,Tambaram,171,138,158,13,5.5,1.1
2026-02-25,20:00,Porur,219,170,192,27,5.7,1.1
2026-02-25,20:00,Egmore,247,126,225,22,6.3,1.5
2026-02-26,06:00,Chennai Central,118,132,102,16,4.4,1.0
2026-02-26,06:00,T Nagar,158,133,144,14,3.8,1.1
2026-02-26,06:00,Anna Nagar,99,90,91,8,5.4,1.2
2026-02-26,06:00,Adyar,124,94,97,27,5.5,1.2
2026-02-26,06:00,Velachery,159,108,129,30,5.6,1.1
2026-02-26,06:00,Guindy,122,174,101,21,4.8,1.1
2026-02-26,06:00,OMR,180,153,156,24,4.4,1.3
2026-02-26,06:00,Tambaram,93,79,77,16,4.8,1.3
2026-02-26,06:00,Porur,123,116,116,7,5.8,1.1
2026-02-26,06:00,Egmore,135,187,124,11,6.3,1.0
2026-02-26,08:00,Chennai Central,244,94,219,25,8.8,2.0
2026-02-26,08:00,T Nagar,203,151,174,29,5.9,1.2
2026-02-26,08:00,Anna Nagar,147,156,134,13,3.2,1.0
2026-02-26,08:00,Adyar,217,103,206,11,6.2,1.8
2026-02-26,08:00,Velachery,256,139,232,24,9.0,1.3
2026-02-26,08:00,Guindy,270,137,241,29,9.4,1.6
2026-02-26,08:00,OMR,255,100,205,50,9.1,1.8
2026-02-26,08:00,Tambaram,221,126,177,44,6.3,1.3
2026-02-26,08:00,Porur,162,104,129,33,5.7,1.5
2026-02-26,08:00,Egmore,233,168,205,28,4.8,1.3
2026-02-26,10:00,Chennai Central,112,184,90,22,5.0,1.0
2026-02-26,10:00,T Nagar,206,114,172,34,7.4,1.5
2026-02-26,10:00,Anna Nagar,154,81,121,33,7.1,1.5
2026-02-26,10:00,Adyar,164,84,141,23,6.6,1.6
2026-02-26,10:00,Velachery,171,149,135,36,5.3,1.1
2026-02-26,10:00,Guindy,103,169,95,8,5.1,1.1
2026-02-26,10:00,OMR,165,131,145,20,6.0,1.3
2026-02-26,10:00,Tambaram,79,146,70,9,4.7,1.1
2026-02-26,10:00,Porur,80,73,65,15,3.9,1.3
2026-02-26,10:00,Egmore,102,161,91,11,6.4,1.0
2026-02-26,12:00,Chennai Central,120,148,95,25,3.2,1.0
2026-02-26,12:00,T Nagar,145,151,127,18,5.6,1.0
2026-02-26,12:00,Anna Nagar,54,178,46,8,3.3,1.0
2026-02-26,12:00,Adyar,86,174,80,6,5.5,1.0
2026-02-26,12:00,Velachery,96,104,90,6,3.7,1.0
2026-02-26,12:00,Guindy,78,178,65,13,3.8,1.0
2026-02-26,12:00,OMR,145,146,132,13,3.5,1.0
2026-02-26,12:00,Tambaram,63,198,57,6,4.9,1.0
2026-02-26,12:00,Porur,71,82,59,12,4.6,1.0
2026-02-26,12:00,Egmore,64,198,50,14,3.4,1.1
2026-02-26,14:00,Chennai Central,97,170,91,6,4.7,1.0
2026-02-26,14:00,T Nagar,155,85,121,34,5.0,1.6
2026-02-26,14:00,Anna Nagar,54,93,45,9,6.4,1.0
2026-02-26,14:00,Adyar,84,84,70,14,6.3,1.0
2026-02-26,14:00,Velachery,93,131,86,7,4.4,1.0
2026-02-26,14:00,Guindy,120,82,99,21,5.6,1.1
2026-02-26,14:00,OMR,59,142,54,5,5.7,1.0
2026-02-26,14:00,Tambaram,90,151,81,9,5.0,1.1
2026-02-26,14:00,Porur,116,109,98,18,5.0,1.2
2026-02-26,14:00,Egmore,56,169,49,7,3.3,1.0
2026-02-26,16:00,Chennai Central,208,111,166,42,8.4,1.3
2026-02-26,16:00,T Nagar,148,127,118,30,4.3,1.1
2026-02-26,16:00,Anna Nagar,178,144,143,35,5.4,1.2
2026-02-26,16:00,Adyar,133,167,104,29,4.2,1.1
2026-02-26,16:00,Velachery,101,86,85,16,4.6,1.2
2026-02-26,16:00,Guindy,152,95,142,10,7.3,1.6
2026-02-26,16:00,OMR,111,186,87,24,4.2,1.0
2026-02-26,16:00,Tambaram,89,165,77,12,5.5,1.0
2026-02-26,16:00,Porur,123,165,113,10,3.8,1.0
2026-02-26,16:00,Egmore,161,73,146,15,7.3,1.5
2026-02-26,18:00,Chennai Central,176,96,159,17,7.0,1.3
2026-02-26,18:00,T Nagar,186,99,145,41,7.0,1.5
2026-02-26,18:00,Anna Nagar,179,82,148,31,8.6,2.0
2026-02-26,18:00,Adyar,221,165,177,44,6.3,1.1
2026-02-26,18:00,Velachery,261,129,231,30,8.5,1.8
2026-02-26,18:00,Guindy,297,82,236,61,10.0,2.0
2026-02-26,18:00,OMR,169,166,137,32,4.5,1.2
2026-02-26,18:00,Tambaram,209,91,188,21,6.1,1.5
2026-02-26,18:00,Porur,197,119,161,36,6.2,1.5
2026-02-26,18:00,Egmore,199,162,156,43,5.5,1.1
2026-02-26,20:00,Chennai Central,262,163,210,52,5.6,1.3
2026-02-26,20:00,T Nagar,275,94,259,16,9.5,1.5
2026-02-26,20:00,Anna Nagar,220,96,203,17,9.6,1.8
2026-02-26,20:00,Adyar,212,141,199,13,7.5,1.6
2026-02-26,20:00,Velachery,249,165,213,36,8.4,1.3
2026-02-26,20:00,Guindy,225,168,203,22,7.9,1.2
2026-02-26,20:00,OMR,176,132,138,38,5.2,1.1
2026-02-26,20:00,Tambaram,169,139,159,10,5.4,1.3
2026-02-26,20:00,Porur,208,133,196,12,7.5,1.3
2026-02-26,20:00,Egmore,250,104,226,24,9.8,1.8
2026-02-27,06:00,Chennai Central,116,102,96,20,5.5,1.1
2026-02-27,06:00,T Nagar,120,138,112,8,5.4,1.0
2026-02-27,06:00,Anna Nagar,93,148,73,20,5.0,1.0
2026-02-27,06:00,Adyar,140,183,113,27,4.8,1.0
2026-02-27,06:00,Velachery,131,170,111,20,5.3,1.1
2026-02-27,06:00,Guindy,134,83,116,18,4.9,1.6
2026-02-27,06:00,OMR,134,102,120,14,4.0,1.3
2026-02-27,06:00,Tambaram,130,103,113,17,5.6,1.2
2026-02-27,06:00,Porur,84,85,65,19,5.9,1.1
