Date,Time,DateTime,Zone,DayOfWeekNumber,DayOfWeek,Hour,Weather,Temperature_C,Rainfall_mm,Ride_Requests,Available_Vehicles,Expected_Demand,Demand_Supply_Gap
2026-03-17,03:00,2026-03-17 03:00:00,Shopping District,1,Tuesday,3,Sunny,33.6,0.0,43,53,44,-9
2026-03-17,03:00,2026-03-17 03:00:00,University Area,1,Tuesday,3,Sunny,33.6,0.0,32,47,31,-16
2026-03-17,03:00,2026-03-17 03:00:00,Industrial Area,1,Tuesday,3,Sunny,33.6,0.0,23,26,23,-3
2026-03-17,03:00,2026-03-17 03:00:00,Bus Terminal,1,Tuesday,3,Sunny,33.6,0.0,40,44,42,-2
2026-03-17,04:00,2026-03-17 04:00:00,Central Business District,1,Tuesday,4,Sunny,30.8,0.0,51,54,54,0
2026-03-17,04:00,2026-03-17 04:00:00,Airport,1,Tuesday,4,Sunny,30.8,0.0,37,54,38,-16
2026-03-17,04:00,2026-03-17 04:00:00,Railway Station,1,Tuesday,4,Sunny,30.8,0.0,55,74,57,-17
2026-03-17,04:00,2026-03-17 04:00:00,IT Park,1,Tuesday,4,Sunny,30.8,0.0,48,54,52,-2
2026-03-17,04:00,2026-03-17 04:00:00,Residential North,1,Tuesday,4,Sunny,30.8,0.0,36,53,37,-16
2026-03-17,04:00,2026-03-17 04:00:00,Residential South,1,Tuesday,4,Sunny,30.8,0.0,32,37,33,-4
2026-03-17,04:00,2026-03-17 04:00:00,Shopping District,1,Tuesday,4,Sunny,30.8,0.0,30,48,31,-17
2026-03-17,04:00,2026-03-17 04:00:00,University Area,1,Tuesday,4,Sunny,30.8,0.0,33,27,33,6
2026-03-17,04:00,2026-03-17 04:00:00,Industrial Area,1,Tuesday,4,Sunny,30.8,0.0,28,53,27,-26
2026-03-17,04:00,2026-03-17 04:00:00,Bus Terminal,1,Tuesday,4,Sunny,30.8,0.0,43,40,45,5
2026-03-17,05:00,2026-03-17 05:00:00,Central Business District,1,Tuesday,5,Sunny,27.6,0.0,57,74,59,-15
2026-03-17,05:00,2026-03-17 05:00:00,Airport,1,Tuesday,5,Sunny,27.6,0.0,44,54,47,-7
2026-03-17,05:00,2026-03-17 05:00:00,Railway Station,1,Tuesday,5,Sunny,27.6,0.0,58,72,62,-10
2026-03-17,05:00,2026-03-17 05:00:00,IT Park,1,Tuesday,5,Sunny,27.6,0.0,60,83,63,-20
2026-03-17,05:00,2026-03-17 05:00:00,Residential North,1,Tuesday,5,Sunny,27.6,0.0,28,27,29,2
2026-03-17,05:00,2026-03-17 05:00:00,Residential South,1,Tuesday,5,Sunny,27.6,0.0,26,34,27,-7
2026-03-17,05:00,2026-03-17 05:00:00,Shopping District,1,Tuesday,5,Sunny,27.6,0.0,41,60,43,-17
2026-03-17,05:00,2026-03-17 05:00:00,University Area,1,Tuesday,5,Sunny,27.6,0.0,36,38,34,-4
2026-03-17,05:00,2026-03-17 05:00:00,Industrial Area,1,Tuesday,5,Sunny,27.6,0.0,21,36,21,-15
2026-03-17,05:00,2026-03-17 05:00:00,Bus Terminal,1,Tuesday,5,Sunny,27.6,0.0,45,64,45,-19
2026-03-17,06:00,2026-03-17 06:00:00,Central Business District,1,Tuesday,6,Light Rain,29.9,6.6,55,47,57,10
2026-03-17,06:00,2026-03-17 06:00:00,Airport,1,Tuesday,6,Light Rain,29.9,6.6,70,103,72,-31
2026-03-17,06:00,2026-03-17 06:00:00,Railway Station,1,Tuesday,6,Light Rain,29.9,6.6,57,56,58,2
2026-03-17,06:00,2026-03-17 06:00:00,IT Park,1,Tuesday,6,Light Rain,29.9,6.6,59,69,61,-8
2026-03-17,06:00,2026-03-17 06:00:00,Residential North,1,Tuesday,6,Light Rain,29.9,6.6,30,37,31,-6
2026-03-17,06:00,2026-03-17 06:00:00,Residential South,1,Tuesday,6,Light Rain,29.9,6.6,28,42,28,-14
2026-03-17,06:00,2026-03-17 06:00:00,Shopping District,1,Tuesday,6,Light Rain,29.9,6.6,57,60,60,0
2026-03-17,06:00,2026-03-17 06:00:00,University Area,1,Tuesday,6,Light Rain,29.9,6.6,41,64,41,-23
2026-03-17,06:00,2026-03-17 06:00:00,Industrial Area,1,Tuesday,6,Light Rain,29.9,6.6,27,39,29,-10
2026-03-17,06:00,2026-03-17 06:00:00,Bus Terminal,1,Tuesday,6,Light Rain,29.9,6.6,46,51,50,-1
2026-03-17,07:00,2026-03-17 07:00:00,Central Business District,1,Tuesday,7,Sunny,31.5,0.0,115,119,118,-1
2026-03-17,07:00,2026-03-17 07:00:00,Airport,1,Tuesday,7,Sunny,31.5,0.0,117,136,119,-17
2026-03-17,07:00,2026-03-17 07:00:00,Railway Station,1,Tuesday,7,Sunny,31.5,0.0,129,112,137,25
2026-03-17,07:00,2026-03-17 07:00:00,IT Park,1,Tuesday,7,Sunny,31.5,0.0,99,103,99,-4
2026-03-17,07:00,2026-03-17 07:00:00,Residential North,1,Tuesday,7,Sunny,31.5,0.0,66,83,69,-14
2026-03-17,07:00,2026-03-17 07:00:00,Residential South,1,Tuesday,7,Sunny,31.5,0.0,62,78,63,-15
2026-03-17,07:00,2026-03-17 07:00:00,Shopping District,1,Tuesday,7,Sunny,31.5,0.0,93,103,94,-9
2026-03-17,07:00,2026-03-17 07:00:00,University Area,1,Tuesday,7,Sunny,31.5,0.0,88,58,91,33
2026-03-17,07:00,2026-03-17 07:00:00,Industrial Area,1,Tuesday,7,Sunny,31.5,0.0,60,75,62,-13
2026-03-17,07:00,2026-03-17 07:00:00,Bus Terminal,1,Tuesday,7,Sunny,31.5,0.0,99,98,105,7
2026-03-17,08:00,2026-03-17 08:00:00,Central Business District,1,Tuesday,8,Sunny,33.5,0.0,126,128,126,-2
2026-03-17,08:00,2026-03-17 08:00:00,Airport,1,Tuesday,8,Sunny,33.5,0.0,92,81,95,14
2026-03-17,08:00,2026-03-17 08:00:00,Railway Station,1,Tuesday,8,Sunny,33.5,0.0,125,132,125,-7
2026-03-17,08:00,2026-03-17 08:00:00,IT Park,1,Tuesday,8,Sunny,33.5,0.0,123,132,123,-9
2026-03-17,08:00,2026-03-17 08:00:00,Residential North,1,Tuesday,8,Sunny,33.5,0.0,73,60,77,17
2026-03-17,08:00,2026-03-17 08:00:00,Residential South,1,Tuesday,8,Sunny,33.5,0.0,62,80,61,-19
2026-03-17,08:00,2026-03-17 08:00:00,Shopping District,1,Tuesday,8,Sunny,33.5,0.0,123,134,126,-8
2026-03-17,08:00,2026-03-17 08:00:00,University Area,1,Tuesday,8,Sunny,33.5,0.0,90,103,88,-15
2026-03-17,08:00,2026-03-17 08:00:00,Industrial Area,1,Tuesday,8,Sunny,33.5,0.0,77,91,77,-14
2026-03-17,08:00,2026-03-17 08:00:00,Bus Terminal,1,Tuesday,8,Sunny,33.5,0.0,105,85,108,23
2026-03-17,09:00,2026-03-17 09:00:00,Central Business District,1,Tuesday,9,Sunny,31.1,0.0,123,98,123,25
2026-03-17,09:00,2026-03-17 09:00:00,Airport,1,Tuesday,9,Sunny,31.1,0.0,97,105,101,-4
2026-03-17,09:00,2026-03-17 09:00:00,Railway Station,1,Tuesday,9,Sunny,31.1,0.0,144,134,147,13
2026-03-17,09:00,2026-03-17 09:00:00,IT Park,1,Tuesday,9,Sunny,31.1,0.0,99,107,99,-8
2026-03-17,09:00,2026-03-17 09:00:00,Residential North,1,Tuesday,9,Sunny,31.1,0.0,64,75,63,-12
2026-03-17,09:00,2026-03-17 09:00:00,Residential South,1,Tuesday,9,Sunny,31.1,0.0,52,55,55,0
2026-03-17,09:00,2026-03-17 09:00:00,Shopping District,1,Tuesday,9,Sunny,31.1,0.0,125,128,127,-1
2026-03-17,09:00,2026-03-17 09:00:00,University Area,1,Tuesday,9,Sunny,31.1,0.0,92,112,97,-15
2026-03-17,09:00,2026-03-17 09:00:00,Industrial Area,1,Tuesday,9,Sunny,31.1,0.0,65,72,67,-5
2026-03-17,09:00,2026-03-17 09:00:00,Bus Terminal,1,Tuesday,9,Sunny,31.1,0.0,88,97,90,-7
2026-03-17,10:00,2026-03-17 10:00:00,Central Business District,1,Tuesday,10,Sunny,32.4,0.0,95,98,96,-2
2026-03-17,10:00,2026-03-17 10:00:00,Airport,1,Tuesday,10,Sunny,32.4,0.0,53,70,55,-15
2026-03-17,10:00,2026-03-17 10:00:00,Railway Station,1,Tuesday,10,Sunny,32.4,0.0,89,78,92,14
2026-03-17,10:00,2026-03-17 10:00:00,IT Park,1,Tuesday,10,Sunny,32.4,0.0,101,88,102,14
2026-03-17,10:00,2026-03-17 10:00:00,Residential North,1,Tuesday,10,Sunny,32.4,0.0,42,55,45,-10
2026-03-17,10:00,2026-03-17 10:00:00,Residential South,1,Tuesday,10,Sunny,32.4,0.0,47,69,49,-20
2026-03-17,10:00,2026-03-17 10:00:00,Shopping District,1,Tuesday,10,Sunny,32.4,0.0,82,92,83,-9
2026-03-17,10:00,2026-03-17 10:00:00,University Area,1,Tuesday,10,Sunny,32.4,0.0,38,33,40,7
2026-03-17,10:00,2026-03-17 10:00:00,Industrial Area,1,Tuesday,10,Sunny,32.4,0.0,40,60,40,-20
2026-03-17,10:00,2026-03-17 10:00:00,Bus Terminal,1,Tuesday,10,Sunny,32.4,0.0,56,66,58,-8
2026-03-17,11:00,2026-03-17 11:00:00,Central Business District,1,Tuesday,11,Sunny,28.8,0.0,88,90,90,0
2026-03-17,11:00,2026-03-17 11:00:00,Airport,1,Tuesday,11,Sunny,28.8,0.0,54,64,53,-11
2026-03-17,11:00,2026-03-17 11:00:00,Railway Station,1,Tuesday,11,Sunny,28.8,0.0,77,81,76,-5
2026-03-17,11:00,2026-03-17 11:00:00,IT Park,1,Tuesday,11,Sunny,28.8,0.0,65,89,66,-23
2026-03-17,11:00,2026-03-17 11:00:00,Residential North,1,Tuesday,11,Sunny,28.8,0.0,44,52,45,-7
2026-03-17,11:00,2026-03-17 11:00:00,Residential South,1,Tuesday,11,Sunny,28.8,0.0,52,63,53,-10
2026-03-17,11:00,2026-03-17 11:00:00,Shopping District,1,Tuesday,11,Sunny,28.8,0.0,67,78,70,-8
2026-03-17,11:00,2026-03-17 11:00:00,University Area,1,Tuesday,11,Sunny,28.8,0.0,56,65,59,-6
2026-03-17,11:00,2026-03-17 11:00:00,Industrial Area,1,Tuesday,11,Sunny,28.8,0.0,31,27,32,5
2026-03-17,11:00,2026-03-17 11:00:00,Bus Terminal,1,Tuesday,11,Sunny,28.8,0.0,76,76,80,4
2026-03-17,12:00,2026-03-17 12:00:00,Central Business District,1,Tuesday,12,Sunny,30.2,0.0,76,71,73,2
2026-03-17,12:00,2026-03-17 12:00:00,Airport,1,Tuesday,12,Sunny,30.2,0.0,62,58,63,5
2026-03-17,12:00,2026-03-17 12:00:00,Railway Station,1,Tuesday,12,Sunny,30.2,0.0,79,96,80,-16
2026-03-17,12:00,2026-03-17 12:00:00,IT Park,1,Tuesday,12,Sunny,30.2,0.0,60,69,61,-8
2026-03-17,12:00,2026-03-17 12:00:00,Residential North,1,Tuesday,12,Sunny,30.2,0.0,40,49,40,-9
2026-03-17,12:00,2026-03-17 12:00:00,Residential South,1,Tuesday,12,Sunny,30.2,0.0,44,46,46,0
2026-03-17,12:00,2026-03-17 12:00:00,Shopping District,1,Tuesday,12,Sunny,30.2,0.0,57,64,57,-7
2026-03-17,12:00,2026-03-17 12:00:00,University Area,1,Tuesday,12,Sunny,30.2,0.0,54,56,56,0
2026-03-17,12:00,2026-03-17 12:00:00,Industrial Area,1,Tuesday,12,Sunny,30.2,0.0,39,41,40,-1
2026-03-17,12:00,2026-03-17 12:00:00,Bus Terminal,1,Tuesday,12,Sunny,30.2,0.0,58,63,59,-4
2026-03-17,13:00,2026-03-17 13:00:00,Central Business District,1,Tuesday,13,Cloudy,25.0,0.2,84,94,85,-9
2026-03-17,13:00,2026-03-17 13:00:00,Airport,1,Tuesday,13,Cloudy,25.0,0.2,81,90,85,-5
2026-03-17,13:00,2026-03-17 13:00:00,Railway Station,1,Tuesday,13,Cloudy,25.0,0.2,77,79,78,-1
2026-03-17,13:00,2026-03-17 13:00:00,IT Park,1,Tuesday,13,Cloudy,25.0,0.2,82,86,87,1
2026-03-17,13:00,2026-03-17 13:00:00,Residential North,1,Tuesday,13,Cloudy,25.0,0.2,46,60,46,-14
2026-03-17,13:00,2026-03-17 13:00:00,Residential South,1,Tuesday,13,Cloudy,25.0,0.2,53,62,56,-6
2026-03-17,13:00,2026-03-17 13:00:00,Shopping District,1,Tuesday,13,Cloudy,25.0,0.2,73,71,75,4
2026-03-17,13:00,2026-03-17 13:00:00,University Area,1,Tuesday,13,Cloudy,25.0,0.2,64,82,68,-14
2026-03-17,13:00,2026-03-17 13:00:00,Industrial Area,1,Tuesday,13,Cloudy,25.0,0.2,42,58,44,-14
2026-03-17,13:00,2026-03-17 13:00:00,Bus Terminal,1,Tuesday,13,Cloudy,25.0,0.2,67,64,69,5
2026-03-17,14:00,2026-03-17 14:00:00,Central Business District,1,Tuesday,14,Sunny,26.5,0.0,68,85,70,-15
2026-03-17,14:00,2026-03-17 14:00:00,Airport,1,Tuesday,14,Sunny,26.5,0.0,72,91,74,-17
2026-03-17,14:00,2026-03-17 14:00:00,Railway Station,1,Tuesday,14,Sunny,26.5,0.0,73,73,74,1
2026-03-17,14:00,2026-03-17 14:00:00,IT Park,1,Tuesday,14,Sunny,26.5,0.0,62,69,65,-4
2026-03-17,14:00,2026-03-17 14:00:00,Residential North,1,Tuesday,14,Sunny,26.5,0.0,49,52,50,-2
2026-03-17,14:00,2026-03-17 14:00:00,Residential South,1,Tuesday,14,Sunny,26.5,0.0,53,69,54,-15
2026-03-17,14:00,2026-03-17 14:00:00,Shopping District,1,Tuesday,14,Sunny,26.5,0.0,70,88,71,-17
2026-03-17,14:00,2026-03-17 14:00:00,University Area,1,Tuesday,14,Sunny,26.5,0.0,53,61,55,-6
2026-03-17,14:00,2026-03-17 14:00:00,Industrial Area,1,Tuesday,14,Sunny,26.5,0.0,48,55,49,-6
2026-03-17,14:00,2026-03-17 14:00:00,Bus Terminal,1,Tuesday,14,Sunny,26.5,0.0,65,55,68,13
2026-03-17,15:00,2026-03-17 15:00:00,Central Business District,1,Tuesday,15,Heavy Rain,24.0,25.1,133,111,136,25
2026-03-17,15:00,2026-03-17 15:00:00,Airport,1,Tuesday,15,Heavy Rain,24.0,25.1,75,76,78,2
2026-03-17,15:00,2026-03-17 15:00:00,Railway Station,1,Tuesday,15,Heavy Rain,24.0,25.1,118,108,127,19
2026-03-17,15:00,2026-03-17 15:00:00,IT Park,1,Tuesday,15,Heavy Rain,24.0,25.1,116,123,122,-1
2026-03-17,15:00,2026-03-17 15:00:00,Residential North,1,Tuesday,15,Heavy Rain,24.0,25.1,51,61,52,-9
2026-03-17,15:00,2026-03-17 15:00:00,Residential South,1,Tuesday,15,Heavy Rain,24.0,25.1,59,64,60,-4
2026-03-17,15:00,2026-03-17 15:00:00,Shopping District,1,Tuesday,15,Heavy Rain,24.0,25.1,87,99,88,-11
2026-03-17,15:00,2026-03-17 15:00:00,University Area,1,Tuesday,15,Heavy Rain,24.0,25.1,70,82,74,-8
2026-03-17,15:00,2026-03-17 15:00:00,Industrial Area,1,Tuesday,15,Heavy Rain,24.0,25.1,48,74,50,-24
2026-03-17,15:00,2026-03-17 15:00:00,Bus Terminal,1,Tuesday,15,Heavy Rain,24.0,25.1,96,88,97,9
2026-03-17,16:00,2026-03-17 16:00:00,Central Business District,1,Tuesday,16,Sunny,29.9,0.0,71,71,75,4
2026-03-17,16:00,2026-03-17 16:00:00,Airport,1,Tuesday,16,Sunny,29.9,0.0,61,71,64,-7
2026-03-17,16:00,2026-03-17 16:00:00,Railway Station,1,Tuesday,16,Sunny,29.9,0.0,72,73,72,-1
2026-03-17,16:00,2026-03-17 16:00:00,IT Park,1,Tuesday,16,Sunny,29.9,0.0,67,70,68,-2
2026-03-17,16:00,2026-03-17 16:00:00,Residential North,1,Tuesday,16,Sunny,29.9,0.0,48,70,49,-21
2026-03-17,16:00,2026-03-17 16:00:00,Residential South,1,Tuesday,16,Sunny,29.9,0.0,47,64,48,-16
2026-03-17,16:00,2026-03-17 16:00:00,Shopping District,1,Tuesday,16,Sunny,29.9,0.0,56,72,59,-13
2026-03-17,16:00,2026-03-17 16:00:00,University Area,1,Tuesday,16,Sunny,29.9,0.0,63,87,67,-20
2026-03-17,16:00,2026-03-17 16:00:00,Industrial Area,1,Tuesday,16,Sunny,29.9,0.0,36,48,37,-11
2026-03-17,16:00,2026-03-17 16:00:00,Bus Terminal,1,Tuesday,16,Sunny,29.9,0.0,57,71,58,-13
2026-03-17,17:00,2026-03-17 17:00:00,Central Business District,1,Tuesday,17,Sunny,26.6,0.0,136,136,141,5
2026-03-17,17:00,2026-03-17 17:00:00,Airport,1,Tuesday,17,Sunny,26.6,0.0,111,100,116,16
2026-03-17,17:00,2026-03-17 17:00:00,Railway Station,1,Tuesday,17,Sunny,26.6,0.0,111,105,117,12
2026-03-17,17:00,2026-03-17 17:00:00,IT Park,1,Tuesday,17,Sunny,26.6,0.0,131,134,138,4
2026-03-17,17:00,2026-03-17 17:00:00,Residential North,1,Tuesday,17,Sunny,26.6,0.0,82,100,86,-14
2026-03-17,17:00,2026-03-17 17:00:00,Residential South,1,Tuesday,17,Sunny,26.6,0.0,65,74,69,-5
2026-03-17,17:00,2026-03-17 17:00:00,Shopping District,1,Tuesday,17,Sunny,26.6,0.0,95,103,97,-6
2026-03-17,17:00,2026-03-17 17:00:00,University Area,1,Tuesday,17,Sunny,26.6,0.0,103,95,104,9
2026-03-17,17:00,2026-03-17 17:00:00,Industrial Area,1,Tuesday,17,Sunny,26.6,0.0,68,94,70,-24
2026-03-17,17:00,2026-03-17 17:00:00,Bus Terminal,1,Tuesday,17,Sunny,26.6,0.0,105,103,103,0
2026-03-17,18:00,2026-03-17 18:00:00,Central Business District,1,Tuesday,18,Sunny,30.4,0.0,127,139,124,-15
2026-03-17,18:00,2026-03-17 18:00:00,Airport,1,Tuesday,18,Sunny,30.4,0.0,94,95,92,-3
2026-03-17,18:00,2026-03-17 18:00:00,Railway Station,1,Tuesday,18,Sunny,30.4,0.0,143,144,143,-1
2026-03-17,18:00,2026-03-17 18:00:00,IT Park,1,Tuesday,18,Sunny,30.4,0.0,150,169,151,-18
2026-03-17,18:00,2026-03-17 18:00:00,Residential North,1,Tuesday,18,Sunny,30.4,0.0,76,85,77,-8
2026-03-17,18:00,2026-03-17 18:00:00,Residential South,1,Tuesday,18,Sunny,30.4,0.0,78,93,81,-12
2026-03-17,18:00,2026-03-17 18:00:00,Shopping District,1,Tuesday,18,Sunny,30.4,0.0,155,156,165,9
2026-03-17,18:00,2026-03-17 18:00:00,University Area,1,Tuesday,18,Sunny,30.4,0.0,84,95,88,-7
2026-03-17,18:00,2026-03-17 18:00:00,Industrial Area,1,Tuesday,18,Sunny,30.4,0.0,64,76,67,-9
2026-03-17,18:00,2026-03-17 18:00:00,Bus Terminal,1,Tuesday,18,Sunny,30.4,0.0,106,112,112,0
2026-03-17,19:00,2026-03-17 19:00:00,Central Business District,1,Tuesday,19,Sunny,30.3,0.0,147,116,145,29
2026-03-17,19:00,2026-03-17 19:00:00,Airport,1,Tuesday,19,Sunny,30.3,0.0,69,86,68,-18
2026-03-17,19:00,2026-03-17 19:00:00,Railway Station,1,Tuesday,19,Sunny,30.3,0.0,131,128,133,5
2026-03-17,19:00,2026-03-17 19:00:00,IT Park,1,Tuesday,19,Sunny,30.3,0.0,100,110,103,-7
2026-03-17,19:00,2026-03-17 19:00:00,Residential North,1,Tuesday,19,Sunny,30.3,0.0,63,64,65,1
2026-03-17,19:00,2026-03-17 19:00:00,Residential South,1,Tuesday,19,Sunny,30.3,0.0,89,107,92,-15
2026-03-17,19:00,2026-03-17 19:00:00,Shopping District,1,Tuesday,19,Sunny,30.3,0.0,135,108,142,34
2026-03-17,19:00,2026-03-17 19:00:00,University Area,1,Tuesday,19,Sunny,30.3,0.0,66,95,69,-26
2026-03-17,19:00,2026-03-17 19:00:00,Industrial Area,1,Tuesday,19,Sunny,30.3,0.0,71,88,72,-16
2026-03-17,19:00,2026-03-17 19:00:00,Bus Terminal,1,Tuesday,19,Sunny,30.3,0.0,99,102,102,0
2026-03-17,20:00,2026-03-17 20:00:00,Central Business District,1,Tuesday,20,Heavy Rain,25.2,11.9,192,165,190,25
2026-03-17,20:00,2026-03-17 20:00:00,Airport,1,Tuesday,20,Heavy Rain,25.2,11.9,170,183,167,-16
2026-03-17,20:00,2026-03-17 20:00:00,Railway Station,1,Tuesday,20,Heavy Rain,25.2,11.9,164,128,166,38
2026-03-17,20:00,2026-03-17 20:00:00,IT Park,1,Tuesday,20,Heavy Rain,25.2,11.9,139,138,143,5
2026-03-17,20:00,2026-03-17 20:00:00,Residential North,1,Tuesday,20,Heavy Rain,25.2,11.9,113,101,115,14
2026-03-17,20:00,2026-03-17 20:00:00,Residential South,1,Tuesday,20,Heavy Rain,25.2,11.9,100,109,103,-6
2026-03-17,20:00,2026-03-17 20:00:00,Shopping District,1,Tuesday,20,Heavy Rain,25.2,11.9,207,184,210,26
2026-03-17,20:00,2026-03-17 20:00:00,University Area,1,Tuesday,20,Heavy Rain,25.2,11.9,105,105,109,4
2026-03-17,20:00,2026-03-17 20:00:00,Industrial Area,1,Tuesday,20,Heavy Rain,25.2,11.9,95,90,97,7
2026-03-17,20:00,2026-03-17 20:00:00,Bus Terminal,1,Tuesday,20,Heavy Rain,25.2,11.9,176,157,180,23
2026-03-17,21:00,2026-03-17 21:00:00,Central Business District,1,Tuesday,21,Light Rain,31.0,3.3,93,99,98,-1
2026-03-17,21:00,2026-03-17 21:00:00,Airport,1,Tuesday,21,Light Rain,31.0,3.3,95,110,94,-16
2026-03-17,21:00,2026-03-17 21:00:00,Railway Station,1,Tuesday,21,Light Rain,31.0,3.3,143,137,149,12
2026-03-17,21:00,2026-03-17 21:00:00,IT Park,1,Tuesday,21,Light Rain,31.0,3.3,80,82,84,2
2026-03-17,21:00,2026-03-17 21:00:00,Residential North,1,Tuesday,21,Light Rain,31.0,3.3,59,72,62,-10
2026-03-17,21:00,2026-03-17 21:00:00,Residential South,1,Tuesday,21,Light Rain,31.0,3.3,48,60,48,-12
2026-03-17,21:00,2026-03-17 21:00:00,Shopping District,1,Tuesday,21,Light Rain,31.0,3.3,127,135,131,-4
2026-03-17,21:00,2026-03-17 21:00:00,University Area,1,Tuesday,21,Light Rain,31.0,3.3,78,86,82,-4
2026-03-17,21:00,2026-03-17 21:00:00,Industrial Area,1,Tuesday,21,Light Rain,31.0,3.3,43,47,43,-4
2026-03-17,21:00,2026-03-17 21:00:00,Bus Terminal,1,Tuesday,21,Light Rain,31.0,3.3,70,86,73,-13
2026-03-17,22:00,2026-03-17 22:00:00,Central Business District,1,Tuesday,22,Sunny,29.3,0.0,89,98,90,-8
2026-03-17,22:00,2026-03-17 22:00:00,Airport,1,Tuesday,22,Sunny,29.3,0.0,73,92,78,-14
2026-03-17,22:00,2026-03-17 22:00:00,Railway Station,1,Tuesday,22,Sunny,29.3,0.0,86,106,91,-15
2026-03-17,22:00,2026-03-17 22:00:00,IT Park,1,Tuesday,22,Sunny,29.3,0.0,96,109,96,-13
2026-03-17,22:00,2026-03-17 22:00:00,Residential North,1,Tuesday,22,Sunny,29.3,0.0,43,56,43,-13
2026-03-17,22:00,2026-03-17 22:00:00,Residential South,1,Tuesday,22,Sunny,29.3,0.0,38,43,39,-4
2026-03-17,22:00,2026-03-17 22:00:00,Shopping District,1,Tuesday,22,Sunny,29.3,0.0,87,93,92,-1
2026-03-17,22:00,2026-03-17 22:00:00,University Area,1,Tuesday,22,Sunny,29.3,0.0,72,72,76,4
2026-03-17,22:00,2026-03-17 22:00:00,Industrial Area,1,Tuesday,22,Sunny,29.3,0.0,50,63,51,-12
2026-03-17,22:00,2026-03-17 22:00:00,Bus Terminal,1,Tuesday,22,Sunny,29.3,0.0,69,76,68,-8
2026-03-17,23:00,2026-03-17 23:00:00,Central Business District,1,Tuesday,23,Light Rain,28.8,7.8,62,79,65,-14
2026-03-17,23:00,2026-03-17 23:00:00,Airport,1,Tuesday,23,Light Rain,28.8,7.8,38,68,38,-30
2026-03-17,23:00,2026-03-17 23:00:00,Railway Station,1,Tuesday,23,Light Rain,28.8,7.8,58,49,58,9
2026-03-17,23:00,2026-03-17 23:00:00,IT Park,1,Tuesday,23,Light Rain,28.8,7.8,53,68,55,-13
2026-03-17,23:00,2026-03-17 23:00:00,Residential North,1,Tuesday,23,Light Rain,28.8,7.8,25,32,26,-6
2026-03-17,23:00,2026-03-17 23:00:00,Residential South,1,Tuesday,23,Light Rain,28.8,7.8,32,45,32,-13
2026-03-17,23:00,2026-03-17 23:00:00,Shopping District,1,Tuesday,23,Light Rain,28.8,7.8,59,82,62,-20
2026-03-17,23:00,2026-03-17 23:00:00,University Area,1,Tuesday,23,Light Rain,28.8,7.8,35,33,37,4
2026-03-17,23:00,2026-03-17 23:00:00,Industrial Area,1,Tuesday,23,Light Rain,28.8,7.8,30,37,31,-6
2026-03-17,23:00,2026-03-17 23:00:00,Bus Terminal,1,Tuesday,23,Light Rain,28.8,7.8,54,61,56,-5
2026-03-18,00:00,2026-03-18 00:00:00,Central Business District,2,Wednesday,0,Sunny,27.6,0.0,36,53,38,-15
2026-03-18,00:00,2026-03-18 00:00:00,Airport,2,Wednesday,0,Sunny,27.6,0.0,30,39,30,-9
2026-03-18,00:00,2026-03-18 00:00:00,Railway Station,2,Wednesday,0,Sunny,27.6,0.0,41,41,43,2
2026-03-18,00:00,2026-03-18 00:00:00,IT Park,2,Wednesday,0,Sunny,27.6,0.0,41,54,42,-12
2026-03-18,00:00,2026-03-18 00:00:00,Residential North,2,Wednesday,0,Sunny,27.6,0.0,18,22,19,-3
2026-03-18,00:00,2026-03-18 00:00:00,Residential South,2,Wednesday,0,Sunny,27.6,0.0,17,26,18,-8
2026-03-18,00:00,2026-03-18 00:00:00,Shopping District,2,Wednesday,0,Sunny,27.6,0.0,27,43,28,-15
2026-03-18,00:00,2026-03-18 00:00:00,University Area,2,Wednesday,0,Sunny,27.6,0.0,22,45,24,-21
2026-03-18,00:00,2026-03-18 00:00:00,Industrial Area,2,Wednesday,0,Sunny,27.6,0.0,16,23,16,-7
2026-03-18,00:00,2026-03-18 00:00:00,Bus Terminal,2,Wednesday,0,Sunny,27.6,0.0,43,61,43,-18
2026-03-18,01:00,2026-03-18 01:00:00,Central Business District,2,Wednesday,1,Sunny,31.0,0.0,39,60,39,-21
2026-03-18,01:00,2026-03-18 01:00:00,Airport,2,Wednesday,1,Sunny,31.0,0.0,33,46,35,-11
2026-03-18,01:00,2026-03-18 01:00:00,Railway Station,2,Wednesday,1,Sunny,31.0,0.0,40,62,42,-20
2026-03-18,01:00,2026-03-18 01:00:00,IT Park,2,Wednesday,1,Sunny,31.0,0.0,42,55,43,-12
2026-03-18,01:00,2026-03-18 01:00:00,Residential North,2,Wednesday,1,Sunny,31.0,0.0,24,33,23,-10
2026-03-18,01:00,2026-03-18 01:00:00,Residential South,2,Wednesday,1,Sunny,31.0,0.0,23,35,24,-11
2026-03-18,01:00,2026-03-18 01:00:00,Shopping District,2,Wednesday,1,Sunny,31.0,0.0,29,33,31,-2
2026-03-18,01:00,2026-03-18 01:00:00,University Area,2,Wednesday,1,Sunny,31.0,0.0,26,16,28,12
2026-03-18,01:00,2026-03-18 01:00:00,Industrial Area,2,Wednesday,1,Sunny,31.0,0.0,20,43,21,-22
2026-03-18,01:00,2026-03-18 01:00:00,Bus Terminal,2,Wednesday,1,Sunny,31.0,0.0,28,33,30,-3
2026-03-18,02:00,2026-03-18 02:00:00,Central Business District,2,Wednesday,2,Light Rain,24.6,6.8,46,54,45,-9
