Date,Time,DateTime,Zone,Demand,Available_Vehicles,Weather,Avg_Delay_Min
2026-02-18,09:00,2026-02-18 09:00:00,South,244,161,Clear,12.0
2026-02-18,09:00,2026-02-18 09:00:00,East,178,131,Cloudy,9.6
2026-02-18,09:00,2026-02-18 09:00:00,West,251,155,Rain,13.5
2026-02-18,10:00,2026-02-18 10:00:00,Central,228,251,Rain,9.2
2026-02-18,10:00,2026-02-18 10:00:00,North,164,176,Clear,6.5
2026-02-18,10:00,2026-02-18 10:00:00,South,213,231,Clear,4.7
2026-02-18,10:00,2026-02-18 10:00:00,East,157,154,Rain,6.5
2026-02-18,10:00,2026-02-18 10:00:00,West,161,171,Clear,5.9
2026-02-18,11:00,2026-02-18 11:00:00,Central,216,252,Clear,6.3
2026-02-18,11:00,2026-02-18 11:00:00,North,151,200,Cloudy,2.3
2026-02-18,11:00,2026-02-18 11:00:00,South,227,202,Heavy Rain,15.5
2026-02-18,11:00,2026-02-18 11:00:00,East,136,158,Clear,4.4
2026-02-18,11:00,2026-02-18 11:00:00,West,134,172,Cloudy,6.9
2026-02-18,12:00,2026-02-18 12:00:00,Central,220,271,Clear,6.4
2026-02-18,12:00,2026-02-18 12:00:00,North,181,175,Rain,7.6
2026-02-18,12:00,2026-02-18 12:00:00,South,182,232,Clear,7.4
2026-02-18,12:00,2026-02-18 12:00:00,East,116,154,Cloudy,6.0
2026-02-18,12:00,2026-02-18 12:00:00,West,142,194,Clear,6.5
2026-02-18,13:00,2026-02-18 13:00:00,Central,244,251,Clear,4.1
2026-02-18,13:00,2026-02-18 13:00:00,North,147,194,Clear,2.5
2026-02-18,13:00,2026-02-18 13:00:00,South,186,202,Cloudy,7.8
2026-02-18,13:00,2026-02-18 13:00:00,East,119,160,Cloudy,6.2
2026-02-18,13:00,2026-02-18 13:00:00,West,138,175,Clear,3.6
2026-02-18,14:00,2026-02-18 14:00:00,Central,216,273,Cloudy,8.4
2026-02-18,14:00,2026-02-18 14:00:00,North,158,182,Clear,4.2
2026-02-18,14:00,2026-02-18 14:00:00,South,164,224,Clear,3.3
2026-02-18,14:00,2026-02-18 14:00:00,East,150,151,Rain,10.4
2026-02-18,14:00,2026-02-18 14:00:00,West,154,170,Clear,2.4
2026-02-18,15:00,2026-02-18 15:00:00,Central,230,239,Clear,6.7
2026-02-18,15:00,2026-02-18 15:00:00,North,131,193,Clear,4.3
2026-02-18,15:00,2026-02-18 15:00:00,South,193,189,Cloudy,4.2
2026-02-18,15:00,2026-02-18 15:00:00,East,136,132,Clear,5.4
2026-02-18,15:00,2026-02-18 15:00:00,West,157,177,Clear,4.8
2026-02-18,16:00,2026-02-18 16:00:00,Central,218,284,Cloudy,6.7
2026-02-18,16:00,2026-02-18 16:00:00,North,167,168,Clear,7.9
2026-02-18,16:00,2026-02-18 16:00:00,South,180,216,Clear,2.0
2026-02-18,16:00,2026-02-18 16:00:00,East,126,147,Clear,5.0
2026-02-18,16:00,2026-02-18 16:00:00,West,154,160,Clear,4.4
2026-02-18,17:00,2026-02-18 17:00:00,Central,347,222,Clear,11.3
2026-02-18,17:00,2026-02-18 17:00:00,North,259,150,Clear,10.4
2026-02-18,17:00,2026-02-18 17:00:00,South,376,176,Heavy Rain,23.2
2026-02-18,17:00,2026-02-18 17:00:00,East,195,145,Clear,6.4
2026-02-18,17:00,2026-02-18 17:00:00,West,249,166,Clear,9.6
2026-02-18,18:00,2026-02-18 18:00:00,Central,374,217,Clear,14.2
2026-02-18,18:00,2026-02-18 18:00:00,North,299,147,Heavy Rain,22.7
2026-02-18,18:00,2026-02-18 18:00:00,South,400,187,Heavy Rain,25.7
2026-02-18,18:00,2026-02-18 18:00:00,East,188,134,Clear,7.7
2026-02-18,18:00,2026-02-18 18:00:00,West,265,144,Rain,17.7
2026-02-18,19:00,2026-02-18 19:00:00,Central,352,254,Cloudy,12.0
2026-02-18,19:00,2026-02-18 19:00:00,North,253,157,Clear,10.3
2026-02-18,19:00,2026-02-18 19:00:00,South,269,210,Clear,10.2
2026-02-18,19:00,2026-02-18 19:00:00,East,197,136,Cloudy,8.9
2026-02-18,19:00,2026-02-18 19:00:00,West,271,158,Rain,14.3
2026-02-18,20:00,2026-02-18 20:00:00,Central,352,223,Clear,9.9
2026-02-18,20:00,2026-02-18 20:00:00,North,250,154,Clear,8.6
2026-02-18,20:00,2026-02-18 20:00:00,South,293,174,Cloudy,11.0
2026-02-18,20:00,2026-02-18 20:00:00,East,190,145,Cloudy,10.3
2026-02-18,20:00,2026-02-18 20:00:00,West,220,140,Clear,6.3
2026-02-18,21:00,2026-02-18 21:00:00,Central,148,260,Clear,5.1
2026-02-18,21:00,2026-02-18 21:00:00,North,120,179,Heavy Rain,16.4
2026-02-18,21:00,2026-02-18 21:00:00,South,102,195,Clear,3.3
2026-02-18,21:00,2026-02-18 21:00:00,East,97,172,Heavy Rain,14.6
2026-02-18,21:00,2026-02-18 21:00:00,West,109,162,Heavy Rain,14.8
2026-02-18,22:00,2026-02-18 22:00:00,Central,129,241,Clear,4.2
2026-02-18,22:00,2026-02-18 22:00:00,North,74,178,Clear,4.7
2026-02-18,22:00,2026-02-18 22:00:00,South,126,205,Rain,8.5
2026-02-18,22:00,2026-02-18 22:00:00,East,54,155,Clear,5.7
2026-02-18,22:00,2026-02-18 22:00:00,West,92,161,Clear,5.8
2026-02-18,23:00,2026-02-18 23:00:00,Central,117,265,Clear,8.6
2026-02-18,23:00,2026-02-18 23:00:00,North,84,208,Clear,4.1
2026-02-18,23:00,2026-02-18 23:00:00,South,95,205,Clear,5.4
2026-02-18,23:00,2026-02-18 23:00:00,East,89,125,Rain,10.4
2026-02-18,23:00,2026-02-18 23:00:00,West,81,156,Cloudy,6.5
2026-02-19,00:00,2026-02-19 00:00:00,Central,119,258,Clear,6.9
2026-02-19,00:00,2026-02-19 00:00:00,North,95,170,Rain,7.9
2026-02-19,00:00,2026-02-19 00:00:00,South,118,224,Rain,11.4
2026-02-19,00:00,2026-02-19 00:00:00,East,85,140,Clear,7.3
2026-02-19,00:00,2026-02-19 00:00:00,West,75,176,Cloudy,8.2
2026-02-19,01:00,2026-02-19 01:00:00,Central,175,255,Heavy Rain,14.7
2026-02-19,01:00,2026-02-19 01:00:00,North,122,186,Heavy Rain,14.6
2026-02-19,01:00,2026-02-19 01:00:00,South,99,197,Clear,5.0
2026-02-19,01:00,2026-02-19 01:00:00,East,73,177,Clear,3.4
2026-02-19,01:00,2026-02-19 01:00:00,West,94,175,Clear,4.6
2026-02-19,02:00,2026-02-19 02:00:00,Central,131,270,Clear,2.8
2026-02-19,02:00,2026-02-19 02:00:00,North,99,186,Rain,9.7
2026-02-19,02:00,2026-02-19 02:00:00,South,109,208,Clear,4.0
2026-02-19,02:00,2026-02-19 02:00:00,East,65,165,Clear,6.8
2026-02-19,02:00,2026-02-19 02:00:00,West,113,205,Heavy Rain,13.9
2026-02-19,03:00,2026-02-19 03:00:00,Central,128,250,Clear,3.6
2026-02-19,03:00,2026-02-19 03:00:00,North,81,168,Clear,5.2
2026-02-19,03:00,2026-02-19 03:00:00,South,143,220,Heavy Rain,14.9
2026-02-19,03:00,2026-02-19 03:00:00,East,79,133,Cloudy,5.1
2026-02-19,03:00,2026-02-19 03:00:00,West,77,170,Clear,6.0
2026-02-19,04:00,2026-02-19 04:00:00,Central,130,252,Clear,4.8
2026-02-19,04:00,2026-02-19 04:00:00,North,86,172,Cloudy,4.4
2026-02-19,04:00,2026-02-19 04:00:00,South,109,210,Clear,5.7
2026-02-19,04:00,2026-02-19 04:00:00,East,74,141,Clear,2.4
2026-02-19,04:00,2026-02-19 04:00:00,West,82,165,Clear,6.8
2026-02-19,05:00,2026-02-19 05:00:00,Central,131,257,Clear,2.0
2026-02-19,05:00,2026-02-19 05:00:00,North,87,198,Cloudy,3.3
2026-02-19,05:00,2026-02-19 05:00:00,South,119,207,Cloudy,4.9
2026-02-19,05:00,2026-02-19 05:00:00,East,73,157,Clear,2.0
2026-02-19,05:00,2026-02-19 05:00:00,West,79,179,Cloudy,6.6
2026-02-19,06:00,2026-02-19 06:00:00,Central,137,264,Cloudy,7.7
2026-02-19,06:00,2026-02-19 06:00:00,North,101,205,Rain,8.9
2026-02-19,06:00,2026-02-19 06:00:00,South,107,200,Clear,4.7
2026-02-19,06:00,2026-02-19 06:00:00,East,71,126,Rain,10.5
2026-02-19,06:00,2026-02-19 06:00:00,West,79,172,Clear,4.4
2026-02-19,07:00,2026-02-19 07:00:00,Central,363,244,Heavy Rain,21.6
2026-02-19,07:00,2026-02-19 07:00:00,North,221,176,Cloudy,8.3
2026-02-19,07:00,2026-02-19 07:00:00,South,236,174,Cloudy,9.7
2026-02-19,07:00,2026-02-19 07:00:00,East,185,115,Clear,7.0
2026-02-19,07:00,2026-02-19 07:00:00,West,202,130,Clear,12.3
2026-02-19,08:00,2026-02-19 08:00:00,Central,383,208,Rain,18.3
2026-02-19,08:00,2026-02-19 08:00:00,North,211,162,Cloudy,6.6
2026-02-19,08:00,2026-02-19 08:00:00,South,254,170,Clear,8.5
2026-02-19,08:00,2026-02-19 08:00:00,East,203,119,Rain,13.2
2026-02-19,08:00,2026-02-19 08:00:00,West,207,166,Clear,8.0
2026-02-19,09:00,2026-02-19 09:00:00,Central,308,217,Clear,8.8
2026-02-19,09:00,2026-02-19 09:00:00,North,189,157,Clear,9.9
2026-02-19,09:00,2026-02-19 09:00:00,South,296,171,Rain,16.9
2026-02-19,09:00,2026-02-19 09:00:00,East,155,126,Clear,6.7
2026-02-19,09:00,2026-02-19 09:00:00,West,194,139,Clear,9.7
2026-02-19,10:00,2026-02-19 10:00:00,Central,354,267,Heavy Rain,19.8
2026-02-19,10:00,2026-02-19 10:00:00,North,181,168,Clear,4.5
2026-02-19,10:00,2026-02-19 10:00:00,South,231,211,Heavy Rain,16.4
2026-02-19,10:00,2026-02-19 10:00:00,East,127,153,Cloudy,6.9
2026-02-19,10:00,2026-02-19 10:00:00,West,156,177,Rain,9.4
2026-02-19,11:00,2026-02-19 11:00:00,Central,207,261,Clear,9.4
2026-02-19,11:00,2026-02-19 11:00:00,North,153,192,Cloudy,6.9
2026-02-19,11:00,2026-02-19 11:00:00,South,274,210,Heavy Rain,20.3
2026-02-19,11:00,2026-02-19 11:00:00,East,126,134,Cloudy,7.1
2026-02-19,11:00,2026-02-19 11:00:00,West,165,180,Clear,4.2
2026-02-19,12:00,2026-02-19 12:00:00,Central,232,276,Clear,4.4
2026-02-19,12:00,2026-02-19 12:00:00,North,157,171,Clear,8.7
2026-02-19,12:00,2026-02-19 12:00:00,South,219,207,Cloudy,8.0
2026-02-19,12:00,2026-02-19 12:00:00,East,124,157,Cloudy,5.3
2026-02-19,12:00,2026-02-19 12:00:00,West,158,179,Clear,5.8
2026-02-19,13:00,2026-02-19 13:00:00,Central,243,259,Clear,4.0
2026-02-19,13:00,2026-02-19 13:00:00,North,188,202,Rain,9.1
2026-02-19,13:00,2026-02-19 13:00:00,South,203,220,Rain,8.6
2026-02-19,13:00,2026-02-19 13:00:00,East,122,159,Clear,5.2
2026-02-19,13:00,2026-02-19 13:00:00,West,166,171,Clear,7.0
2026-02-19,14:00,2026-02-19 14:00:00,Central,264,253,Rain,10.5
2026-02-19,14:00,2026-02-19 14:00:00,North,162,169,Clear,8.0
2026-02-19,14:00,2026-02-19 14:00:00,South,190,221,Clear,6.7
2026-02-19,14:00,2026-02-19 14:00:00,East,121,157,Clear,5.5
2026-02-19,14:00,2026-02-19 14:00:00,West,190,166,Rain,12.1
2026-02-19,15:00,2026-02-19 15:00:00,Central,221,261,Clear,5.1
2026-02-19,15:00,2026-02-19 15:00:00,North,189,196,Cloudy,6.8
2026-02-19,15:00,2026-02-19 15:00:00,South,215,220,Rain,8.2
2026-02-19,15:00,2026-02-19 15:00:00,East,133,149,Clear,5.0
2026-02-19,15:00,2026-02-19 15:00:00,West,166,179,Clear,4.9
2026-02-19,16:00,2026-02-19 16:00:00,Central,212,264,Clear,6.0
2026-02-19,16:00,2026-02-19 16:00:00,North,150,184,Clear,5.5
2026-02-19,16:00,2026-02-19 16:00:00,South,185,198,Clear,2.8
2026-02-19,16:00,2026-02-19 16:00:00,East,112,134,Cloudy,6.7
2026-02-19,16:00,2026-02-19 16:00:00,West,147,192,Clear,4.2
2026-02-19,17:00,2026-02-19 17:00:00,Central,331,219,Clear,9.8
2026-02-19,17:00,2026-02-19 17:00:00,North,252,148,Clear,9.9
2026-02-19,17:00,2026-02-19 17:00:00,South,304,184,Clear,9.5
2026-02-19,17:00,2026-02-19 17:00:00,East,203,131,Clear,10.0
2026-02-19,17:00,2026-02-19 17:00:00,West,246,138,Clear,12.9
2026-02-19,18:00,2026-02-19 18:00:00,Central,375,215,Cloudy,12.2
2026-02-19,18:00,2026-02-19 18:00:00,North,275,136,Rain,12.3
2026-02-19,18:00,2026-02-19 18:00:00,South,267,166,Cloudy,12.7
2026-02-19,18:00,2026-02-19 18:00:00,East,207,119,Clear,9.1
2026-02-19,18:00,2026-02-19 18:00:00,West,253,134,Clear,10.9
2026-02-19,19:00,2026-02-19 19:00:00,Central,377,224,Cloudy,11.0
2026-02-19,19:00,2026-02-19 19:00:00,North,256,157,Cloudy,11.8
2026-02-19,19:00,2026-02-19 19:00:00,South,273,160,Clear,12.0
2026-02-19,19:00,2026-02-19 19:00:00,East,230,118,Heavy Rain,19.2
2026-02-19,19:00,2026-02-19 19:00:00,West,247,114,Clear,10.7
2026-02-19,20:00,2026-02-19 20:00:00,Central,413,222,Rain,18.6
2026-02-19,20:00,2026-02-19 20:00:00,North,269,146,Clear,9.9
2026-02-19,20:00,2026-02-19 20:00:00,South,291,175,Cloudy,11.9
2026-02-19,20:00,2026-02-19 20:00:00,East,218,108,Rain,15.9
2026-02-19,20:00,2026-02-19 20:00:00,West,284,158,Rain,16.5
2026-02-19,21:00,2026-02-19 21:00:00,Central,138,247,Clear,4.1
2026-02-19,21:00,2026-02-19 21:00:00,North,95,195,Cloudy,5.7
2026-02-19,21:00,2026-02-19 21:00:00,South,113,229,Cloudy,7.8
2026-02-19,21:00,2026-02-19 21:00:00,East,69,141,Cloudy,2.3
2026-02-19,21:00,2026-02-19 21:00:00,West,77,183,Clear,6.2
2026-02-19,22:00,2026-02-19 22:00:00,Central,161,238,Rain,9.5
2026-02-19,22:00,2026-02-19 22:00:00,North,96,195,Cloudy,4.0
2026-02-19,22:00,2026-02-19 22:00:00,South,87,202,Clear,4.8
2026-02-19,22:00,2026-02-19 22:00:00,East,75,162,Cloudy,4.2
2026-02-19,22:00,2026-02-19 22:00:00,West,94,166,Cloudy,4.4
2026-02-19,23:00,2026-02-19 23:00:00,Central,125,257,Clear,5.2
2026-02-19,23:00,2026-02-19 23:00:00,North,91,201,Clear,3.3
2026-02-19,23:00,2026-02-19 23:00:00,South,125,209,Rain,12.0
2026-02-19,23:00,2026-02-19 23:00:00,East,71,139,Rain,10.3
2026-02-19,23:00,2026-02-19 23:00:00,West,100,161,Clear,2.5
2026-02-20,00:00,2026-02-20 00:00:00,Central,138,278,Clear,2.0
2026-02-20,00:00,2026-02-20 00:00:00,North,81,179,Clear,4.6
2026-02-20,00:00,2026-02-20 00:00:00,South,109,190,Clear,4.2
2026-02-20,00:00,2026-02-20 00:00:00,East,104,149,Heavy Rain,16.4
2026-02-20,00:00,2026-02-20 00:00:00,West,91,167,Cloudy,6.3
2026-02-20,01:00,2026-02-20 01:00:00,Central,157,276,Cloudy,2.0
2026-02-20,01:00,2026-02-20 01:00:00,North,96,189,Clear,5.7
2026-02-20,01:00,2026-02-20 01:00:00,South,109,210,Clear,5.7
2026-02-20,01:00,2026-02-20 01:00:00,East,80,129,Rain,10.1
2026-02-20,01:00,2026-02-20 01:00:00,West,96,181,Clear,7.9
2026-02-20,02:00,2026-02-20 02:00:00,Central,118,269,Clear,2.0
2026-02-20,02:00,2026-02-20 02:00:00,North,99,211,Clear,5.4
2026-02-20,02:00,2026-02-20 02:00:00,South,142,223,Heavy Rain,11.4
2026-02-20,02:00,2026-02-20 02:00:00,East,68,157,Clear,4.4
2026-02-20,02:00,2026-02-20 02:00:00,West,72,171,Clear,4.7
2026-02-20,03:00,2026-02-20 03:00:00,Central,132,288,Cloudy,4.4
2026-02-20,03:00,2026-02-20 03:00:00,North,96,193,Clear,5.0
2026-02-20,03:00,2026-02-20 03:00:00,South,117,210,Clear,3.3
2026-02-20,03:00,2026-02-20 03:00:00,East,68,179,Cloudy,7.0
2026-02-20,03:00,2026-02-20 03:00:00,West,65,171,Clear,4.1
2026-02-20,04:00,2026-02-20 04:00:00,Central,127,293,Cloudy,8.5
2026-02-20,04:00,2026-02-20 04:00:00,North,106,204,Clear,6.2
2026-02-20,04:00,2026-02-20 04:00:00,South,109,231,Clear,3.8
2026-02-20,04:00,2026-02-20 04:00:00,East,68,157,Clear,6.6
2026-02-20,04:00,2026-02-20 04:00:00,West,86,182,Cloudy,9.1
2026-02-20,05:00,2026-02-20 05:00:00,Central,180,264,Heavy Rain,14.9
2026-02-20,05:00,2026-02-20 05:00:00,North,96,200,Clear,7.5
2026-02-20,05:00,2026-02-20 05:00:00,South,134,204,Rain,8.9
2026-02-20,05:00,2026-02-20 05:00:00,East,69,145,Clear,5.7
2026-02-20,05:00,2026-02-20 05:00:00,West,100,187,Heavy Rain,16.9
2026-02-20,06:00,2026-02-20 06:00:00,Central,126,265,Clear,4.6
2026-02-20,06:00,2026-02-20 06:00:00,North,85,208,Clear,5.4
2026-02-20,06:00,2026-02-20 06:00:00,South,95,230,Clear,8.1
2026-02-20,06:00,2026-02-20 06:00:00,East,65,158,Clear,8.7
2026-02-20,06:00,2026-02-20 06:00:00,West,89,168,Clear,3.3
2026-02-20,07:00,2026-02-20 07:00:00,Central,303,212,Cloudy,12.4
2026-02-20,07:00,2026-02-20 07:00:00,North,232,173,Rain,14.7
2026-02-20,07:00,2026-02-20 07:00:00,South,244,207,Clear,6.4
2026-02-20,07:00,2026-02-20 07:00:00,East,185,150,Clear,6.3
2026-02-20,07:00,2026-02-20 07:00:00,West,188,156,Clear,8.5
2026-02-20,08:00,2026-02-20 08:00:00,Central,298,210,Clear,10.7
2026-02-20,08:00,2026-02-20 08:00:00,North,198,150,Clear,6.3
2026-02-20,08:00,2026-02-20 08:00:00,South,266,185,Cloudy,10.9
2026-02-20,08:00,2026-02-20 08:00:00,East,157,135,Clear,5.3
2026-02-20,08:00,2026-02-20 08:00:00,West,205,135,Clear,8.2
2026-02-20,09:00,2026-02-20 09:00:00,Central,283,229,Clear,7.7
2026-02-20,09:00,2026-02-20 09:00:00,North,233,164,Cloudy,9.7
2026-02-20,09:00,2026-02-20 09:00:00,South,293,163,Clear,14.0
2026-02-20,09:00,2026-02-20 09:00:00,East,194,119,Clear,9.0
2026-02-20,09:00,2026-02-20 09:00:00,West,214,143,Clear,10.3
2026-02-20,10:00,2026-02-20 10:00:00,Central,234,258,Clear,4.3
2026-02-20,10:00,2026-02-20 10:00:00,North,148,193,Clear,4.8
2026-02-20,10:00,2026-02-20 10:00:00,South,165,214,Clear,7.3
2026-02-20,10:00,2026-02-20 10:00:00,East,143,148,Rain,10.6
2026-02-20,10:00,2026-02-20 10:00:00,West,204,177,Rain,9.8
2026-02-20,11:00,2026-02-20 11:00:00,Central,250,277,Clear,2.8
2026-02-20,11:00,2026-02-20 11:00:00,North,153,175,Clear,4.2
2026-02-20,11:00,2026-02-20 11:00:00,South,184,221,Cloudy,5.8
2026-02-20,11:00,2026-02-20 11:00:00,East,119,137,Clear,5.2
2026-02-20,11:00,2026-02-20 11:00:00,West,156,169,Cloudy,6.8
2026-02-20,12:00,2026-02-20 12:00:00,Central,240,266,Clear,6.5
2026-02-20,12:00,2026-02-20 12:00:00,North,164,211,Clear,5.5
2026-02-20,12:00,2026-02-20 12:00:00,South,187,192,Rain,8.4
2026-02-20,12:00,2026-02-20 12:00:00,East,125,150,Clear,4.7
2026-02-20,12:00,2026-02-20 12:00:00,West,157,174,Clear,5.4
2026-02-20,13:00,2026-02-20 13:00:00,Central,242,252,Cloudy,3.9
2026-02-20,13:00,2026-02-20 13:00:00,North,151,197,Clear,3.2
2026-02-20,13:00,2026-02-20 13:00:00,South,202,230,Clear,5.4
2026-02-20,13:00,2026-02-20 13:00:00,East,116,142,Clear,5.3
2026-02-20,13:00,2026-02-20 13:00:00,West,142,161,Clear,5.2
2026-02-20,14:00,2026-02-20 14:00:00,Central,224,249,Clear,6.7
2026-02-20,14:00,2026-02-20 14:00:00,North,175,169,Clear,7.9
2026-02-20,14:00,2026-02-20 14:00:00,South,176,226,Clear,4.0
2026-02-20,14:00,2026-02-20 14:00:00,East,120,157,Cloudy,6.9
2026-02-20,14:00,2026-02-20 14:00:00,West,141,170,Clear,2.3
2026-02-20,15:00,2026-02-20 15:00:00,Central,238,269,Cloudy,5.9
2026-02-20,15:00,2026-02-20 15:00:00,North,181,182,Rain,7.8
2026-02-20,15:00,2026-02-20 15:00:00,South,189,213,Clear,4.0
2026-02-20,15:00,2026-02-20 15:00:00,East,123,135,Clear,5.8
2026-02-20,15:00,2026-02-20 15:00:00,West,131,177,Cloudy,5.6
2026-02-20,16:00,2026-02-20 16:00:00,Central,260,246,Clear,5.9
2026-02-20,16:00,2026-02-20 16:00:00,North,165,155,Clear,6.2
2026-02-20,16:00,2026-02-20 16:00:00,South,184,196,Clear,5.7
2026-02-20,16:00,2026-02-20 16:00:00,East,123,127,Cloudy,7.5
2026-02-20,16:00,2026-02-20 16:00:00,West,135,192,Clear,3.6
2026-02-20,17:00,2026-02-20 17:00:00,Central,385,215,Cloudy,16.8
2026-02-20,17:00,2026-02-20 17:00:00,North,249,175,Clear,8.7
2026-02-20,17:00,2026-02-20 17:00:00,South,297,186,Cloudy,11.4
2026-02-20,17:00,2026-02-20 17:00:00,East,213,140,Clear,6.8
2026-02-20,17:00,2026-02-20 17:00:00,West,249,153,Clear,8.5
2026-02-20,18:00,2026-02-20 18:00:00,Central,449,208,Rain,21.2
2026-02-20,18:00,2026-02-20 18:00:00,North,259,157,Cloudy,11.4
2026-02-20,18:00,2026-02-20 18:00:00,South,283,171,Clear,10.0
2026-02-20,18:00,2026-02-20 18:00:00,East,178,133,Clear,4.4
2026-02-20,18:00,2026-02-20 18:00:00,West,253,153,Clear,10.6
2026-02-20,19:00,2026-02-20 19:00:00,Central,324,199,Cloudy,14.3
2026-02-20,19:00,2026-02-20 19:00:00,North,256,153,Cloudy,11.1
2026-02-20,19:00,2026-02-20 19:00:00,South,290,196,Clear,11.3
2026-02-20,19:00,2026-02-20 19:00:00,East,178,115,Clear,9.9
2026-02-20,19:00,2026-02-20 19:00:00,West,240,134,Clear,12.9
2026-02-20,20:00,2026-02-20 20:00:00,Central,381,211,Clear,12.7
2026-02-20,20:00,2026-02-20 20:00:00,North,240,162,Clear,10.3
2026-02-20,20:00,2026-02-20 20:00:00,South,311,202,Clear,13.0
2026-02-20,20:00,2026-02-20 20:00:00,East,218,130,Cloudy,9.0
2026-02-20,20:00,2026-02-20 20:00:00,West,246,143,Cloudy,10.3
2026-02-20,21:00,2026-02-20 21:00:00,Central,142,261,Cloudy,5.2
2026-02-20,21:00,2026-02-20 21:00:00,North,94,187,Clear,6.1
2026-02-20,21:00,2026-02-20 21:00:00,South,94,195,Clear,3.8
2026-02-20,21:00,2026-02-20 21:00:00,East,64,149,Clear,5.6
2026-02-20,21:00,2026-02-20 21:00:00,West,95,171,Cloudy,10.5
2026-02-20,22:00,2026-02-20 22:00:00,Central,132,283,Clear,3.3
2026-02-20,22:00,2026-02-20 22:00:00,North,95,183,Rain,7.6
2026-02-20,22:00,2026-02-20 22:00:00,South,104,205,Clear,3.9
2026-02-20,22:00,2026-02-20 22:00:00,East,71,162,Clear,9.4
2026-02-20,22:00,2026-02-20 22:00:00,West,85,174,Clear,4.1
2026-02-20,23:00,2026-02-20 23:00:00,Central,131,286,Cloudy,8.5
2026-02-20,23:00,2026-02-20 23:00:00,North,100,169,Clear,4.7
2026-02-20,23:00,2026-02-20 23:00:00,South,107,226,Clear,5.2
2026-02-20,23:00,2026-02-20 23:00:00,East,61,142,Clear,5.3
2026-02-20,23:00,2026-02-20 23:00:00,West,90,153,Clear,6.2
2026-02-21,00:00,2026-02-21 00:00:00,Central,89,243,Clear,6.7
2026-02-21,00:00,2026-02-21 00:00:00,North,80,206,Clear,2.7
2026-02-21,00:00,2026-02-21 00:00:00,South,93,200,Clear,3.3
2026-02-21,00:00,2026-02-21 00:00:00,East,70,132,Rain,11.1
2026-02-21,00:00,2026-02-21 00:00:00,West,72,162,Cloudy,4.6
2026-02-21,01:00,2026-02-21 01:00:00,Central,105,251,Cloudy,6.7
2026-02-21,01:00,2026-02-21 01:00:00,North,74,158,Clear,5.6
2026-02-21,01:00,2026-02-21 01:00:00,South,92,223,Cloudy,4.6
2026-02-21,01:00,2026-02-21 01:00:00,East,60,128,Clear,4.5
2026-02-21,01:00,2026-02-21 01:00:00,West,71,180,Clear,5.5
2026-02-21,02:00,2026-02-21 02:00:00,Central,118,259,Cloudy,6.8
2026-02-21,02:00,2026-02-21 02:00:00,North,87,180,Clear,3.0
2026-02-21,02:00,2026-02-21 02:00:00,South,88,188,Clear,5.7
2026-02-21,02:00,2026-02-21 02:00:00,East,55,165,Clear,4.8
2026-02-21,02:00,2026-02-21 02:00:00,West,67,148,Clear,6.8
2026-02-21,03:00,2026-02-21 03:00:00,Central,110,280,Clear,5.7
2026-02-21,03:00,2026-02-21 03:00:00,North,80,179,Clear,7.2
2026-02-21,03:00,2026-02-21 03:00:00,South,103,219,Cloudy,7.0
2026-02-21,03:00,2026-02-21 03:00:00,East,62,145,Clear,6.0
2026-02-21,03:00,2026-02-21 03:00:00,West,82,160,Rain,11.0
2026-02-21,04:00,2026-02-21 04:00:00,Central,98,285,Clear,6.0
2026-02-21,04:00,2026-02-21 04:00:00,North,80,184,Clear,7.8
2026-02-21,04:00,2026-02-21 04:00:00,South,93,211,Clear,2.9
2026-02-21,04:00,2026-02-21 04:00:00,East,51,148,Clear,2.8
2026-02-21,04:00,2026-02-21 04:00:00,West,66,182,Clear,3.5
2026-02-21,05:00,2026-02-21 05:00:00,Central,140,278,Heavy Rain,14.7
2026-02-21,05:00,2026-02-21 05:00:00,North,83,191,Cloudy,6.4
2026-02-21,05:00,2026-02-21 05:00:00,South,81,196,Clear,2.9
2026-02-21,05:00,2026-02-21 05:00:00,East,57,136,Clear,5.0
2026-02-21,05:00,2026-02-21 05:00:00,West,74,199,Cloudy,5.4
2026-02-21,06:00,2026-02-21 06:00:00,Central,131,264,Heavy Rain,15.4
2026-02-21,06:00,2026-02-21 06:00:00,North,74,173,Clear,5.3
2026-02-21,06:00,2026-02-21 06:00:00,South,83,222,Clear,3.7
2026-02-21,06:00,2026-02-21 06:00:00,East,64,157,Heavy Rain,14.4
2026-02-21,06:00,2026-02-21 06:00:00,West,84,170,Heavy Rain,15.6
2026-02-21,07:00,2026-02-21 07:00:00,Central,245,213,Clear,5.8
2026-02-21,07:00,2026-02-21 07:00:00,North,177,170,Clear,7.8
2026-02-21,07:00,2026-02-21 07:00:00,South,234,200,Cloudy,12.6
2026-02-21,07:00,2026-02-21 07:00:00,East,136,139,Cloudy,4.2
2026-02-21,07:00,2026-02-21 07:00:00,West,159,156,Clear,2.0
2026-02-21,08:00,2026-02-21 08:00:00,Central,290,244,Clear,5.6
2026-02-21,08:00,2026-02-21 08:00:00,North,179,165,Rain,9.2
2026-02-21,08:00,2026-02-21 08:00:00,South,261,190,Rain,13.7
2026-02-21,08:00,2026-02-21 08:00:00,East,216,115,Heavy Rain,19.8
2026-02-21,08:00,2026-02-21 08:00:00,West,156,154,Clear,4.8
